Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour
0.49999999999999994,1,0.26200456344132866,0.20865926685159775,0.14285714285714288,0.0,0.6875,0.0,3,0.6857142857142857,0.43478260869565216,0.5879811468970936,0.25,1,0.49142738827552584,0.07229386614810164,1,0.1177119615016673,0.6213362553628254,5
0.7857142857142858,14,0.5247151691301304,0.3379651551673461,0.14285714285714288,0.3999999999999999,0.5,0.0,5,0.8571428571428571,0.8695652173913043,0.48703849175176755,0.5,1,0.36268125379873234,0.47438195269970906,1,0.28620841395077035,0.2588296795068247,0
0.23809523809523808,8,0.4724180951054985,0.2732242403067978,0.28571428571428575,0.0,0.0,0.0,7,0.14285714285714285,0.3913043478260869,0.4320502749410841,0.5,0,0.6592461979281463,0.25164493323090226,0,0.3998395741907675,0.191720247535696,1
0.4523809523809524,3,0.04884855863947289,0.09255158729648401,0.4285714285714286,1.0,0.1875,0.0,3,0.42857142857142855,0.43478260869565216,0.11704634721131191,0.5833333333333333,1,0.7409982567575691,0.1578620828832266,0,0.09770455777056367,0.10413334669302575,1
0.4523809523809524,10,0.0034013987179211122,0.054788724605735445,0.0,0.19999999999999996,0.0,0.0,2,0.2571428571428571,0.3913043478260869,0.18381775333857037,0.6666666666666666,0,0.32882494773612253,0.34377593326946027,0,0.05032614386972025,0.2932118372243495,5
0.21428571428571425,9,0.022920084773601915,0.052036420933534694,0.0,0.19999999999999996,0.0,0.0,5,0.4857142857142857,0.4782608695652174,0.37666928515318154,0.25,0,0.4539510155556001,0.5321633692906285,0,0.051243939264728595,0.2746976164089122,5
0.16666666666666669,2,0.1581819760952679,0.2732242403067978,0.0,0.0,0.0,0.0,8,0.14285714285714285,0.21739130434782608,0.08012568735271015,0.5,0,0.48054715103425705,0.5680182166029002,0,0.14414465543735544,0.20677232817923688,2
0.16666666666666669,2,0.1581819760952679,0.14372671125188852,0.0,0.0,0.0,0.0,8,0.22857142857142856,0.13043478260869565,0.08012568735271015,0.5,0,0.48054715103425705,0.05444071036275801,0,0.14414465543735544,0.37922292821281284,5
0.7857142857142858,7,0.7461314536816366,0.4621717927097261,0.5714285714285715,0.6000000000000001,0.9375,0.0,2,0.2857142857142857,0.3913043478260869,0.3244304791830322,0.25,1,0.1295943788780465,0.17558548555274492,1,0.41252071231741116,0.18950791966590574,0
0.8333333333333333,4,0.07696381207406057,0.2732242403067978,0.0,0.19999999999999996,0.125,0.0,8,0.14285714285714285,0.13043478260869565,0.10683424980361354,0.25,0,0.20416641620080014,0.3590196761133159,0,0.11253773288688429,0.11655908008186942,1
0.8809523809523809,11,0.10172063800011794,0.2732242403067978,0.5714285714285715,0.8,0.4375,0.0,4,0.7142857142857143,0.6956521739130435,0.6767478397486253,0.3333333333333333,1,0.5378003085739474,0.6122026866614914,1,0.09720417885411836,0.1831321404143597,5
0.11904761904761901,9,0.2554524145421449,0.2732242403067978,0.28571428571428575,0.0,0.0,0.0,0,0.05714285714285714,0.3913043478260869,0.2230950510604871,0.0,0,0.23261933863653061,0.5157486037796504,0,0.1427929184903055,0.35658485473805474,4
0.14285714285714285,7,0.0048672225017878665,0.2732242403067978,0.14285714285714288,0.6000000000000001,0.75,0.0,1,0.19999999999999998,0.7391304347826086,0.21327572663000793,0.25,1,0.24640497992933524,0.26285661614759687,0,0.6570461442845387,0.11760727853164148,5
0.16666666666666669,5,0.3100981432089868,0.20655943750774297,0.14285714285714288,0.0,0.4375,0.0,8,0.14285714285714285,0.4782608695652174,0.35467399842890807,0.0,0,0.3768876777472766,0.17443865160490737,0,0.1272134255870601,0.5157722668247076,4
0.6190476190476191,2,0.1623705062605008,0.12394048654505686,0.0,0.3999999999999999,0.1875,0.0,8,0.22857142857142856,0.13043478260869565,0.35742340926944227,0.0,0,0.42971259876704004,0.5222776007482066,0,0.10619408281907783,0.10923213854114626,0
0.9761904761904763,7,1.0,0.2732242403067978,0.7142857142857144,0.6000000000000001,1.0,0.0,3,0.34285714285714286,0.43478260869565216,0.5938727415553811,0.25,1,0.81886308533873,0.341213026837559,0,0.8859277606927062,0.9376231405440932,2
0.8809523809523809,3,1.0,0.2732242403067978,0.0,0.6000000000000001,0.0,0.0,1,0.22857142857142856,0.2608695652173913,0.11743912018853106,0.08333333333333333,0,0.6566012783777826,0.41643071009133936,0,0.8074016398640977,0.38629074087221843,0
0.1904761904761904,10,0.2056040928004216,0.2732242403067978,0.0,0.0,0.0,0.0,7,0.22857142857142856,0.13043478260869565,0.01924587588373921,0.0,0,0.683471256537159,0.54926009519746,0,0.15217958456986563,0.20738976791748917,1
0.3095238095238095,9,0.4004007747759609,0.27935009201542726,0.8571428571428573,0.19999999999999996,0.4375,0.0,7,0.6857142857142857,0.7391304347826086,0.4988216810683426,0.16666666666666666,0,0.37125052597831965,0.501923979120741,0,0.17203963250266263,0.6971318049879457,4
0.4761904761904762,2,0.21700541629344913,0.1553743682557564,0.8571428571428573,0.0,0.0,0.0,7,0.6571428571428571,0.9130434782608695,0.04516889238020425,0.16666666666666666,0,0.13163818034878205,0.3807828233587447,0,0.19421243698758892,0.23911713844057575,3
0.23809523809523808,13,0.16496414735060255,0.14680620946595047,0.14285714285714288,0.6000000000000001,0.3125,0.0,4,0.2857142857142857,0.7391304347826086,0.668892380204242,0.75,1,0.48659840636918,0.4173376575637282,1,0.07470488461219836,0.6221693018697245,5
0.3809523809523809,8,0.24841009052972182,0.20584406203635952,0.28571428571428575,0.3999999999999999,0.4375,0.0,4,0.2857142857142857,0.043478260869565216,0.15003927729772196,0.75,0,0.07085846340860669,0.6300309853924375,0,0.19087597053594144,0.24486326851308132,1
0.09523809523809523,14,0.5979869454476958,0.3896740100393196,0.8571428571428573,0.3999999999999999,0.5,0.0,6,0.6571428571428571,0.34782608695652173,0.373134328358209,0.16666666666666666,1,0.02958836769725022,0.35860732251115407,0,0.3598608608870605,0.3620037602384349,1
0.6666666666666667,1,1.0,0.6416490159086166,0.8571428571428573,0.6000000000000001,0.3125,0.0,0,0.5142857142857142,0.6956521739130435,0.4685781618224667,0.3333333333333333,1,0.7323688727700188,0.7577684048507441,0,0.7251157901191281,0.19707779908802706,0
0.5714285714285714,3,0.0,0.06070523298357612,0.8571428571428573,0.6000000000000001,0.5625,0.0,3,0.6857142857142857,0.43478260869565216,0.31775333857030635,0.41666666666666663,1,0.8962069449175466,0.543483829997663,0,0.028086005473810516,0.11834563339252711,5
0.28571428571428575,10,0.225391677518161,0.16073242536776522,0.7142857142857144,0.6000000000000001,0.6875,0.0,3,0.5714285714285714,0.5217391304347826,0.4650432050274942,0.0,1,0.9329953713907868,0.6364243751237084,1,0.15108062391898813,0.05076197220315828,0
0.42857142857142855,4,0.009029666615202327,0.06976757013113073,0.28571428571428575,0.0,0.125,0.0,8,0.6,0.6521739130434783,0.5974076983503536,0.0,1,0.0056772263075988,0.32970938729837446,0,0.0570006121609996,0.16864402459519204,5
0.3095238095238095,2,0.4990222280460851,0.3324259679124151,0.5714285714285715,0.8,0.375,0.0,2,0.34285714285714286,0.34782608695652173,0.14689709347996863,0.0,1,0.8166255902645586,0.23224320023972783,0,0.19549612295247462,0.3861146951098341,1
0.9761904761904763,12,0.6387694542039646,0.2732242403067978,0.28571428571428575,0.3999999999999999,0.5,0.0,8,0.39999999999999997,0.7391304347826086,0.14650432050274945,0.16666666666666666,0,0.35260918642007466,0.18042086164551754,0,0.4536053496630828,0.49096641964206106,5
0.8333333333333333,0,1.0,0.6910332434398552,0.4285714285714286,0.6000000000000001,0.1875,0.0,2,0.4857142857142857,0.5217391304347826,0.23330714846818545,0.0,1,0.9142204500370689,0.4395004246244767,1,0.8389082366389814,0.15160642695282991,0
0.5714285714285714,6,0.9988810297074632,0.6187690609253728,0.28571428571428575,0.19999999999999996,0.4375,0.0,0,0.34285714285714286,0.043478260869565216,0.3283582089552239,0.3333333333333333,0,0.1598706928219822,0.3239541480253915,0,0.677058036408351,0.395471280018393,2
0.8333333333333333,0,0.47846459925606233,0.332944838040988,0.28571428571428575,0.0,0.375,0.0,4,0.3142857142857143,0.21739130434782608,0.32050274941084056,0.6666666666666666,0,0.10453443404732804,0.4977023708313262,0,0.3530617766173613,0.2779279156592852,1
0.09523809523809523,11,0.2135773248713417,0.1770308231319025,0.8571428571428573,0.19999999999999996,0.1875,0.0,6,0.7999999999999999,0.6956521739130435,0.6351139041633936,0.3333333333333333,0,0.44747897756493743,0.5705184818715057,0,0.2046779852493821,0.6106452547921692,5
0.4523809523809524,2,1.0,0.2732242403067978,0.0,0.3999999999999999,0.0625,0.0,1,0.5428571428571428,0.08695652173913043,0.13786331500392776,0.3333333333333333,0,0.24080122360924655,0.7683030946662838,0,0.8002570381488382,0.45298386699493776,0
0.8571428571428572,1,0.16973374937552727,0.12920034814253728,0.8571428571428573,0.19999999999999996,0.125,0.0,7,0.7714285714285714,0.5652173913043478,0.3499607227022781,0.41666666666666663,1,0.34121465926623523,0.16753402491965455,0,0.13422138250496826,0.2108728440660051,3
1.0,8,1.0,0.2732242403067978,0.0,0.8,0.0625,0.0,5,0.2857142857142857,0.5217391304347826,0.0687352710133543,0.3333333333333333,0,0.25810006612298875,0.801101521593436,0,0.8701958779280471,0.6470464117198474,0
0.8095238095238095,10,0.14241588992414117,0.11787282680623233,0.5714285714285715,0.0,0.3125,0.0,5,0.5428571428571428,0.7391304347826086,0.6445404556166537,0.25,1,0.2106651705505574,0.07713466752219568,1,0.14478242469432023,0.2724284901079032,2
0.6190476190476191,5,0.29805579038057634,0.21196059090494057,0.28571428571428575,0.0,0.3125,0.0,8,0.08571428571428572,0.21739130434782608,0.1480754124116261,0.08333333333333333,0,0.8923597892079267,0.6441883021355979,0,0.2224997014737752,0.2573890478555093,5
0.11904761904761901,3,0.01981099138826634,0.06886626333916476,0.0,0.19999999999999996,0.0,0.0,7,0.08571428571428572,0.5217391304347826,0.35663786331500397,0.08333333333333333,0,0.8115828774854562,0.5742053962105069,0,0.06392037601185503,0.1289295417054192,5
0.9761904761904763,6,0.08231312099084938,0.10632502286632307,0.14285714285714288,0.0,0.8125,0.0,3,0.37142857142857144,0.8695652173913043,0.6131186174391202,0.08333333333333333,1,0.00836222039660435,0.1649906678199923,1,0.11111254067241666,0.187069988397962,2
0.9047619047619049,13,0.3274912710307419,0.22606273567387886,0.7142857142857144,0.8,0.9375,0.0,1,0.5428571428571428,0.8695652173913043,0.459937156323645,0.0,1,0.15333186393358314,0.6337241501872382,1,0.20550351756593865,0.12854955177989363,1
0.4761904761904762,2,0.9231547379094943,0.5525037212699172,0.7142857142857144,0.8,0.9375,0.0,7,0.19999999999999998,0.7391304347826086,0.2812254516889238,0.25,1,0.3061160425057273,0.505996204881537,0,0.371801808738935,0.43364224153849357,1
0.21428571428571425,8,0.23645368012009296,0.19469544172477743,0.0,0.0,0.5,0.0,5,0.14285714285714285,0.30434782608695654,0.17674783974862532,0.08333333333333333,0,0.5141563307752419,0.4619297806955043,0,0.12446907306842242,0.2789490532809172,1
0.6190476190476191,4,0.2993872912193238,0.19666363878111248,0.14285714285714288,0.3999999999999999,0.8125,0.0,6,0.45714285714285713,0.5217391304347826,0.23644933228593873,0.3333333333333333,1,0.24693262802145324,0.6440117438264821,1,0.1448579945809781,0.07965909940645584,1
0.7619047619047619,1,0.10015962034885953,0.09885507630943187,0.14285714285714288,0.8,0.125,0.0,1,0.8285714285714285,0.6086956521739131,0.02592301649646506,0.3333333333333333,0,0.5230729156230588,0.5831945919927894,0,0.08324924035223909,0.09649259757475653,2
0.8095238095238095,8,0.0,0.03944921918704915,0.14285714285714288,0.3999999999999999,0.0625,0.0,6,0.2571428571428571,0.6521739130434783,0.4485467399842891,0.16666666666666666,1,0.8081364671622552,0.45905915110044493,1,0.020526731026478482,0.20675893882464208,5
0.28571428571428575,5,0.20626938823051946,0.15143151541599564,0.0,0.3999999999999999,0.0,0.0,1,0.2857142857142857,0.08695652173913043,0.5098193244304793,0.16666666666666666,0,0.9346718229239718,0.16137738971404472,0,0.1088439950700403,0.22604452100578168,1
0.4761904761904762,10,0.023416478073611833,0.2732242403067978,0.4285714285714286,0.6000000000000001,1.0,0.0,0,0.4857142857142857,0.8260869565217391,0.03849175176747841,0.3333333333333333,1,0.4043320576271866,0.38142634021475863,0,0.08023029162047186,0.10205530335238501,2
0.42857142857142855,10,1.0,0.9162221933579995,0.0,0.0,0.0,0.0,3,0.2857142857142857,0.3913043478260869,0.2776904948939513,0.0,0,0.32416294307411786,0.5006177045201943,0,0.6810284104385491,0.5488283454951024,0
0.16666666666666669,7,0.14425788873045153,0.1326317612477232,0.28571428571428575,0.8,0.5,0.0,2,0.08571428571428572,0.4782608695652174,0.22702278083267874,0.16666666666666666,0,0.015609032801009877,0.33059062328472993,0,0.08246084757936696,0.12463520736100203,0
0.8333333333333333,7,0.5953998764249129,0.3865654189749115,0.28571428571428575,0.3999999999999999,1.0,0.0,2,0.8571428571428571,0.43478260869565216,0.39159465828750994,0.25,1,0.03897248882922235,0.42089544235240695,0,0.30095221326450666,0.6438900643507572,2
0.9047619047619049,9,0.0,0.02974429585085371,0.5714285714285715,0.6000000000000001,0.8125,0.0,5,0.37142857142857144,0.43478260869565216,0.30950510604870385,0.41666666666666663,1,0.4903587339117425,0.4102120238551499,1,0.011030258494852825,0.16024422206744862,5
0.21428571428571425,7,0.7528469942852337,0.452593386120567,0.4285714285714286,0.6000000000000001,0.0,0.0,4,0.02857142857142857,0.2608695652173913,0.19677926158680287,0.6666666666666666,0,0.7875047588514636,0.5573807859160438,0,0.6012730111637146,0.8445423084383157,5
0.4761904761904762,1,0.9523559496369339,0.5699714344218432,0.28571428571428575,0.8,0.125,0.0,6,0.8285714285714285,0.6521739130434783,0.3951296150824824,0.5833333333333333,1,0.9524114853627748,0.7509230471631444,1,0.5925251413639496,0.30888675021335454,0
0.42857142857142855,13,1.0,0.6342563454493051,0.28571428571428575,0.8,0.0,0.0,1,0.2857142857142857,0.043478260869565216,0.02788688138256089,0.25,0,0.9908229306510109,0.27697963092341044,0,0.558417919340897,0.9324836510490773,3
0.7857142857142858,1,1.0,0.6662715697550384,0.4285714285714286,0.0,0.375,0.0,7,0.2571428571428571,0.43478260869565216,0.2254516889238021,0.5,0,0.699928533739422,0.34702667097248757,0,0.4540502431277459,0.27427216911507024,0
0.35714285714285715,3,0.9228450418756965,0.557815709939138,0.0,0.0,0.4375,0.0,5,0.5142857142857142,0.30434782608695654,0.28240377062058136,0.5,0,0.29368625643697277,0.607526083410747,0,0.3988311762394487,0.23366692841521045,0
0.16666666666666669,13,0.09753776992365182,0.11294247460412789,0.5714285714285715,0.0,0.125,0.0,5,0.8571428571428571,0.5652173913043478,0.25058915946582877,0.16666666666666666,1,0.30495388088511294,0.048034678643454023,0,0.08236930114376066,0.12444941203541998,2
0.6190476190476191,1,0.5896176704892845,0.36662978619184167,0.4285714285714286,0.6000000000000001,0.3125,0.0,6,0.0,0.34782608695652173,0.3837391987431265,0.16666666666666666,0,0.22575323434922287,0.1479580955473311,0,0.34547892218483656,0.3224724422176733,2
0.23809523809523808,11,1.0,0.841047868455734,0.0,0.0,0.0,0.0,0,0.3142857142857143,0.043478260869565216,0.0687352710133543,0.25,0,0.8188029735307671,0.4830080345115908,0,0.6248638652078917,0.613370393656939,0
0.42857142857142855,8,0.8120639496527069,0.5041760957652042,0.7142857142857144,0.8,0.1875,0.0,4,0.4857142857142857,0.3913043478260869,0.5915161036920661,0.5,1,0.4717574688921394,0.5448469961598426,1,0.42753476885180086,0.26830437478539243,0
0.14285714285714285,12,0.5949972614701028,0.3627434615033431,0.14285714285714288,0.3999999999999999,0.6875,0.0,0,0.2571428571428571,0.5217391304347826,0.5714846818538886,0.41666666666666663,1,0.7047241201968995,0.3383065578826611,1,0.35795267456301266,0.33965735608810516,1
0.8333333333333333,0,0.27013067190895207,0.21681955416778648,0.0,0.0,0.0,0.0,5,0.42857142857142855,0.30434782608695654,0.24273369992144547,0.16666666666666666,0,0.3175172487493404,0.653991730775068,0,0.21493212593488117,0.21096072492503254,1
0.3809523809523809,4,0.03011437520417646,0.05205665446796022,0.8571428571428573,0.0,0.0625,0.0,2,0.39999999999999997,0.7826086956521738,0.18578161822466618,0.0,0,0.5998356943915683,0.3699495385407198,0,0.07819705857275723,0.30586958193109,5
0.3095238095238095,4,1.0,0.6042958537115459,0.14285714285714288,0.8,0.0,0.0,7,0.4857142857142857,0.6086956521739131,0.03692065985860174,0.0,0,0.22471129634453416,0.5552782292259335,0,0.6622285836137443,0.2884159867658547,0
0.9523809523809523,9,0.10845892806750995,0.09723656502602136,0.28571428571428575,0.0,0.375,0.0,3,0.5142857142857142,0.5217391304347826,0.16064414768263946,0.25,1,0.06248288483245504,0.5746912025667763,0,0.11134192898215575,0.045644880286811455,1
0.8095238095238095,12,0.10280583797751,0.2732242403067978,0.4285714285714286,0.6000000000000001,0.3125,0.0,7,0.8571428571428571,0.6521739130434783,0.2411626080125688,0.0,1,0.5314551732889841,0.44960707725474625,0,0.056857738861260367,0.10655072286784016,1
0.8809523809523809,5,1.0,0.8232505887515552,0.14285714285714288,0.3999999999999999,0.75,0.0,5,0.3142857142857143,0.8695652173913043,0.3841319717203457,0.3333333333333333,1,0.21686336586050053,0.4242814346979069,0,0.5908011853758314,0.7166346090397444,1
0.5476190476190477,9,0.07366240988811008,0.06782652259132706,0.0,0.0,0.0,0.0,3,0.02857142857142857,0.043478260869565216,0.25687352710133543,0.5,0,0.5876597137342122,0.43922840075307445,0,0.06317705193857005,0.11513689828201293,5
0.11904761904761901,3,0.23367804331963013,0.19436095968111033,0.0,0.3999999999999999,0.0,0.0,7,0.5142857142857142,0.3913043478260869,0.12097407698350357,0.5,0,0.8626712351640717,0.4986198699322939,0,0.18602951305478657,0.07822066726748364,1
0.7857142857142858,10,0.9738359933523036,0.6120871933872923,0.5714285714285715,0.6000000000000001,0.9375,0.0,8,0.34285714285714286,0.8695652173913043,0.15868028279654361,0.3333333333333333,1,0.16453269748398688,0.5448698816370334,0,0.5700390261186925,0.45738510955630596,3
0.9523809523809523,0,0.08128393524875731,0.2732242403067978,0.8571428571428573,0.19999999999999996,0.5,0.0,1,0.8571428571428571,0.9130434782608695,0.17989002356637868,0.16666666666666666,0,0.7702994235945525,0.3794777168268231,0,0.08630285995920474,0.04736674847756056,1
0.8333333333333333,10,0.05756372655629842,0.09288286855504414,0.7142857142857144,0.8,0.1875,0.0,1,0.5142857142857142,0.4782608695652174,0.06912804399057347,0.08333333333333333,1,0.4463435323034177,0.31713057267844097,0,0.07877007244033886,0.1655280840745567,5
0.28571428571428575,14,0.9990754617913659,0.601388969265747,0.28571428571428575,0.0,0.5,0.0,0,0.05714285714285714,0.08695652173913043,0.29300864100549884,0.41666666666666663,0,0.6921340359735775,0.2785576197615291,0,0.40517248542769796,0.6351649019341264,2
0.4523809523809524,12,0.2931621279464221,0.22352914279116748,0.28571428571428575,0.19999999999999996,0.0625,0.0,7,0.08571428571428572,0.08695652173913043,0.043990573448546746,0.16666666666666666,0,0.9148616426553389,0.6621663070738237,0,0.25971302855649125,0.7182079266563122,5
0.6666666666666667,13,0.6507868331765644,0.4033350180322802,0.4285714285714286,0.0,0.0,0.0,1,0.39999999999999997,0.34782608695652173,0.2690494893951297,0.08333333333333333,0,0.12958102069849922,0.0817273552554615,0,0.3043304748560926,0.418587421505928,1
0.4523809523809524,12,1.0,0.7416185084255666,0.0,0.19999999999999996,0.1875,0.0,2,0.19999999999999998,0.13043478260869565,0.40652003142183823,0.08333333333333333,0,0.2154874733671295,0.4100464717284884,0,0.8794796336893275,0.38784952447507665,0
0.7857142857142858,8,0.1717586538707505,0.1364493833701781,0.8571428571428573,0.19999999999999996,0.4375,0.0,3,0.34285714285714286,0.34782608695652173,0.358994501178319,0.3333333333333333,1,0.25689782996373256,0.4159283309094679,1,0.1496018008346127,0.38869765770025505,5
0.1904761904761904,12,0.07383732798751268,0.10640341352300271,0.4285714285714286,0.8,0.1875,0.0,0,0.2571428571428571,0.08695652173913043,0.41044776119403,0.3333333333333333,0,0.43698612753054017,0.42768237950319676,0,0.0761520985375007,0.34444784783314636,3
0.11904761904761901,11,0.04541060911638759,0.07298092975091175,0.4285714285714286,0.19999999999999996,0.0625,0.0,7,0.19999999999999998,0.43478260869565216,0.4347996857816183,0.0,0,0.0360670847776865,0.1535305046662088,0,0.06383839000168738,0.19496487227633008,2
0.5476190476190477,8,0.0,0.2732242403067978,0.28571428571428575,0.3999999999999999,0.125,0.0,7,0.8571428571428571,0.34782608695652173,0.26433621366849963,0.16666666666666666,1,0.03234015268399223,0.4645458667577087,0,0.4565561560033111,0.11668155048347045,5
0.9523809523809523,14,0.18404366764630914,0.1429825858714202,0.14285714285714288,0.8,0.875,0.0,5,0.2857142857142857,0.7826086956521738,0.4076983503534958,0.08333333333333333,1,0.7336111834679169,0.3528404111250622,0,0.17229313489251158,0.20528740877667984,1
0.9523809523809523,5,0.16578575687415492,0.144184194894662,0.0,0.3999999999999999,0.0,0.0,5,0.14285714285714285,0.13043478260869565,0.07776904948939516,0.3333333333333333,0,0.42162422105115516,0.48352103776813604,0,0.10559234196520303,0.24997541478156288,5
